Date,fund,price,Asset_Class
2017-02-18,WisdomTree Physical Precious Metals ETC GBP,74.69,Commoditities
2017-02-19,WisdomTree Physical Precious Metals ETC GBP,74.69,Commoditities
2017-02-20,WisdomTree Physical Precious Metals ETC GBP,74.29,Commoditities
2017-02-21,WisdomTree Physical Precious Metals ETC GBP,74.21,Commoditities
2017-02-22,WisdomTree Physical Precious Metals ETC GBP,74.09,Commoditities
2017-02-23,WisdomTree Physical Precious Metals ETC GBP,74.25,Commoditities
2017-02-24,WisdomTree Physical Precious Metals ETC GBP,75.2,Commoditities
2017-02-25,WisdomTree Physical Precious Metals ETC GBP,75.2,Commoditities
2017-02-26,WisdomTree Physical Precious Metals ETC GBP,75.2,Commoditities
2017-02-27,WisdomTree Physical Precious Metals ETC GBP,75.94,Commoditities
2017-02-28,WisdomTree Physical Precious Metals ETC GBP,75.735,Commoditities
2017-03-01,WisdomTree Physical Precious Metals ETC GBP,75.77,Commoditities
2017-03-02,WisdomTree Physical Precious Metals ETC GBP,75.555,Commoditities
2017-03-03,WisdomTree Physical Precious Metals ETC GBP,74.52,Commoditities
2017-03-04,WisdomTree Physical Precious Metals ETC GBP,74.52,Commoditities
2017-03-05,WisdomTree Physical Precious Metals ETC GBP,74.52,Commoditities
2017-03-06,WisdomTree Physical Precious Metals ETC GBP,74.735,Commoditities
2017-03-07,WisdomTree Physical Precious Metals ETC GBP,74.535,Commoditities
2017-03-08,WisdomTree Physical Precious Metals ETC GBP,74.02,Commoditities
2017-03-09,WisdomTree Physical Precious Metals ETC GBP,73.315,Commoditities
2017-03-10,WisdomTree Physical Precious Metals ETC GBP,72.91,Commoditities
2017-03-11,WisdomTree Physical Precious Metals ETC GBP,72.91,Commoditities
2017-03-12,WisdomTree Physical Precious Metals ETC GBP,72.91,Commoditities
2017-03-13,WisdomTree Physical Precious Metals ETC GBP,72.925,Commoditities
2017-03-14,WisdomTree Physical Precious Metals ETC GBP,73.1,Commoditities
2017-03-15,WisdomTree Physical Precious Metals ETC GBP,72.47,Commoditities
2017-03-16,WisdomTree Physical Precious Metals ETC GBP,73.51,Commoditities
2017-03-17,WisdomTree Physical Precious Metals ETC GBP,73.56,Commoditities
2017-03-18,WisdomTree Physical Precious Metals ETC GBP,73.56,Commoditities
2017-03-19,WisdomTree Physical Precious Metals ETC GBP,73.56,Commoditities
2017-03-20,WisdomTree Physical Precious Metals ETC GBP,74.13,Commoditities
2017-03-21,WisdomTree Physical Precious Metals ETC GBP,73.87,Commoditities
2017-03-22,WisdomTree Physical Precious Metals ETC GBP,74.05,Commoditities
2017-03-23,WisdomTree Physical Precious Metals ETC GBP,73.735,Commoditities
2017-03-24,WisdomTree Physical Precious Metals ETC GBP,74.44,Commoditities
2017-03-25,WisdomTree Physical Precious Metals ETC GBP,74.44,Commoditities
2017-03-26,WisdomTree Physical Precious Metals ETC GBP,74.44,Commoditities
2017-03-27,WisdomTree Physical Precious Metals ETC GBP,74.03,Commoditities
2017-03-28,WisdomTree Physical Precious Metals ETC GBP,74.71,Commoditities
2017-03-29,WisdomTree Physical Precious Metals ETC GBP,74.99,Commoditities
2017-03-30,WisdomTree Physical Precious Metals ETC GBP,74.75,Commoditities
2017-03-31,WisdomTree Physical Precious Metals ETC GBP,74.25,Commoditities
2017-04-01,WisdomTree Physical Precious Metals ETC GBP,74.25,Commoditities
2017-04-02,WisdomTree Physical Precious Metals ETC GBP,74.25,Commoditities
2017-04-03,WisdomTree Physical Precious Metals ETC GBP,74.91,Commoditities
2017-04-04,WisdomTree Physical Precious Metals ETC GBP,75.385,Commoditities
2017-04-05,WisdomTree Physical Precious Metals ETC GBP,74.97,Commoditities
2017-04-06,WisdomTree Physical Precious Metals ETC GBP,74.785,Commoditities
2017-04-07,WisdomTree Physical Precious Metals ETC GBP,75.965,Commoditities
2017-04-08,WisdomTree Physical Precious Metals ETC GBP,75.965,Commoditities
2017-04-09,WisdomTree Physical Precious Metals ETC GBP,75.965,Commoditities
2017-04-10,WisdomTree Physical Precious Metals ETC GBP,74.555,Commoditities
2017-04-11,WisdomTree Physical Precious Metals ETC GBP,75.59,Commoditities
2017-04-12,WisdomTree Physical Precious Metals ETC GBP,75.435,Commoditities
2017-04-13,WisdomTree Physical Precious Metals ETC GBP,75.89,Commoditities
2017-04-14,WisdomTree Physical Precious Metals ETC GBP,75.89,Commoditities
2017-04-15,WisdomTree Physical Precious Metals ETC GBP,75.89,Commoditities
2017-04-16,WisdomTree Physical Precious Metals ETC GBP,75.89,Commoditities
2017-04-17,WisdomTree Physical Precious Metals ETC GBP,75.89,Commoditities
2017-04-18,WisdomTree Physical Precious Metals ETC GBP,74.105,Commoditities
2017-04-19,WisdomTree Physical Precious Metals ETC GBP,73.44,Commoditities
2017-04-20,WisdomTree Physical Precious Metals ETC GBP,73.75,Commoditities
2017-04-21,WisdomTree Physical Precious Metals ETC GBP,73.74,Commoditities
2017-04-22,WisdomTree Physical Precious Metals ETC GBP,73.74,Commoditities
2017-04-23,WisdomTree Physical Precious Metals ETC GBP,73.74,Commoditities
2017-04-24,WisdomTree Physical Precious Metals ETC GBP,73.44,Commoditities
2017-04-25,WisdomTree Physical Precious Metals ETC GBP,72.715,Commoditities
2017-04-26,WisdomTree Physical Precious Metals ETC GBP,72.415,Commoditities
2017-04-27,WisdomTree Physical Precious Metals ETC GBP,71.98,Commoditities
2017-04-28,WisdomTree Physical Precious Metals ETC GBP,72.105,Commoditities
2017-04-29,WisdomTree Physical Precious Metals ETC GBP,72.105,Commoditities
2017-04-30,WisdomTree Physical Precious Metals ETC GBP,72.105,Commoditities
2017-05-01,WisdomTree Physical Precious Metals ETC GBP,72.105,Commoditities
2017-05-02,WisdomTree Physical Precious Metals ETC GBP,71.095,Commoditities
2017-05-03,WisdomTree Physical Precious Metals ETC GBP,70.33,Commoditities
2017-05-04,WisdomTree Physical Precious Metals ETC GBP,69.525,Commoditities
2017-05-05,WisdomTree Physical Precious Metals ETC GBP,69.485,Commoditities
2017-05-06,WisdomTree Physical Precious Metals ETC GBP,69.485,Commoditities
2017-05-07,WisdomTree Physical Precious Metals ETC GBP,69.485,Commoditities
2017-05-08,WisdomTree Physical Precious Metals ETC GBP,69.585,Commoditities
2017-05-09,WisdomTree Physical Precious Metals ETC GBP,68.865,Commoditities
2017-05-10,WisdomTree Physical Precious Metals ETC GBP,69.115,Commoditities
2017-05-11,WisdomTree Physical Precious Metals ETC GBP,69.59,Commoditities
2017-05-12,WisdomTree Physical Precious Metals ETC GBP,70.065,Commoditities
2017-05-13,WisdomTree Physical Precious Metals ETC GBP,70.065,Commoditities
2017-05-14,WisdomTree Physical Precious Metals ETC GBP,70.065,Commoditities
2017-05-15,WisdomTree Physical Precious Metals ETC GBP,70.38,Commoditities
2017-05-16,WisdomTree Physical Precious Metals ETC GBP,70.305,Commoditities
2017-05-17,WisdomTree Physical Precious Metals ETC GBP,70.76,Commoditities
2017-05-18,WisdomTree Physical Precious Metals ETC GBP,69.79,Commoditities
2017-05-19,WisdomTree Physical Precious Metals ETC GBP,69.765,Commoditities
2017-05-20,WisdomTree Physical Precious Metals ETC GBP,69.765,Commoditities
2017-05-21,WisdomTree Physical Precious Metals ETC GBP,69.765,Commoditities
2017-05-22,WisdomTree Physical Precious Metals ETC GBP,70.33,Commoditities
2017-05-23,WisdomTree Physical Precious Metals ETC GBP,70.655,Commoditities
2017-05-24,WisdomTree Physical Precious Metals ETC GBP,70.495,Commoditities
2017-05-25,WisdomTree Physical Precious Metals ETC GBP,70.79,Commoditities
2017-05-26,WisdomTree Physical Precious Metals ETC GBP,72.62,Commoditities
2017-05-27,WisdomTree Physical Precious Metals ETC GBP,72.62,Commoditities
2017-05-28,WisdomTree Physical Precious Metals ETC GBP,72.62,Commoditities
2017-05-29,WisdomTree Physical Precious Metals ETC GBP,72.62,Commoditities
2017-05-30,WisdomTree Physical Precious Metals ETC GBP,72.03,Commoditities
2017-05-31,WisdomTree Physical Precious Metals ETC GBP,72.21,Commoditities
2017-06-01,WisdomTree Physical Precious Metals ETC GBP,72.075,Commoditities
2017-06-02,WisdomTree Physical Precious Metals ETC GBP,73.235,Commoditities
2017-06-03,WisdomTree Physical Precious Metals ETC GBP,73.235,Commoditities
2017-06-04,WisdomTree Physical Precious Metals ETC GBP,73.235,Commoditities
2017-06-05,WisdomTree Physical Precious Metals ETC GBP,73.055,Commoditities
2017-06-06,WisdomTree Physical Precious Metals ETC GBP,74.06,Commoditities
2017-06-07,WisdomTree Physical Precious Metals ETC GBP,73.125,Commoditities
2017-06-08,WisdomTree Physical Precious Metals ETC GBP,72.72,Commoditities
2017-06-09,WisdomTree Physical Precious Metals ETC GBP,73.82,Commoditities
2017-06-10,WisdomTree Physical Precious Metals ETC GBP,73.82,Commoditities
2017-06-11,WisdomTree Physical Precious Metals ETC GBP,73.82,Commoditities
2017-06-12,WisdomTree Physical Precious Metals ETC GBP,74.2,Commoditities
2017-06-13,WisdomTree Physical Precious Metals ETC GBP,73.32,Commoditities
2017-06-14,WisdomTree Physical Precious Metals ETC GBP,73.69,Commoditities
2017-06-15,WisdomTree Physical Precious Metals ETC GBP,72.36,Commoditities
2017-06-16,WisdomTree Physical Precious Metals ETC GBP,72.495,Commoditities
2017-06-17,WisdomTree Physical Precious Metals ETC GBP,72.495,Commoditities
2017-06-18,WisdomTree Physical Precious Metals ETC GBP,72.495,Commoditities
2017-06-19,WisdomTree Physical Precious Metals ETC GBP,72.36,Commoditities
2017-06-20,WisdomTree Physical Precious Metals ETC GBP,72.67,Commoditities
2017-06-21,WisdomTree Physical Precious Metals ETC GBP,72.83,Commoditities
2017-06-22,WisdomTree Physical Precious Metals ETC GBP,73.285,Commoditities
2017-06-23,WisdomTree Physical Precious Metals ETC GBP,72.8,Commoditities
2017-06-24,WisdomTree Physical Precious Metals ETC GBP,72.8,Commoditities
2017-06-25,WisdomTree Physical Precious Metals ETC GBP,72.8,Commoditities
2017-06-26,WisdomTree Physical Precious Metals ETC GBP,71.95,Commoditities
2017-06-27,WisdomTree Physical Precious Metals ETC GBP,72.17,Commoditities
2017-06-28,WisdomTree Physical Precious Metals ETC GBP,71.44,Commoditities
2017-06-29,WisdomTree Physical Precious Metals ETC GBP,70.725,Commoditities
2017-06-30,WisdomTree Physical Precious Metals ETC GBP,70.505,Commoditities
2017-07-01,WisdomTree Physical Precious Metals ETC GBP,70.505,Commoditities
2017-07-02,WisdomTree Physical Precious Metals ETC GBP,70.505,Commoditities
2017-07-03,WisdomTree Physical Precious Metals ETC GBP,69.54,Commoditities
2017-07-04,WisdomTree Physical Precious Metals ETC GBP,69.89,Commoditities
2017-07-05,WisdomTree Physical Precious Metals ETC GBP,69.46,Commoditities
2017-07-06,WisdomTree Physical Precious Metals ETC GBP,69.29,Commoditities
2017-07-07,WisdomTree Physical Precious Metals ETC GBP,68.84,Commoditities
2017-07-08,WisdomTree Physical Precious Metals ETC GBP,68.84,Commoditities
2017-07-09,WisdomTree Physical Precious Metals ETC GBP,68.84,Commoditities
2017-07-10,WisdomTree Physical Precious Metals ETC GBP,69.16,Commoditities
2017-07-11,WisdomTree Physical Precious Metals ETC GBP,69.615,Commoditities
2017-07-12,WisdomTree Physical Precious Metals ETC GBP,70.105,Commoditities
2017-07-13,WisdomTree Physical Precious Metals ETC GBP,69.42,Commoditities
2017-07-14,WisdomTree Physical Precious Metals ETC GBP,69.215,Commoditities
2017-07-15,WisdomTree Physical Precious Metals ETC GBP,69.215,Commoditities
2017-07-16,WisdomTree Physical Precious Metals ETC GBP,69.215,Commoditities
2017-07-17,WisdomTree Physical Precious Metals ETC GBP,69.9,Commoditities
2017-07-18,WisdomTree Physical Precious Metals ETC GBP,70.38,Commoditities
2017-07-19,WisdomTree Physical Precious Metals ETC GBP,70.3,Commoditities
2017-07-20,WisdomTree Physical Precious Metals ETC GBP,70.545,Commoditities
2017-07-21,WisdomTree Physical Precious Metals ETC GBP,70.965,Commoditities
2017-07-22,WisdomTree Physical Precious Metals ETC GBP,70.965,Commoditities
2017-07-23,WisdomTree Physical Precious Metals ETC GBP,70.965,Commoditities
2017-07-24,WisdomTree Physical Precious Metals ETC GBP,70.66,Commoditities
2017-07-25,WisdomTree Physical Precious Metals ETC GBP,70.595,Commoditities
2017-07-26,WisdomTree Physical Precious Metals ETC GBP,70.375,Commoditities
2017-07-27,WisdomTree Physical Precious Metals ETC GBP,71.055,Commoditities
2017-07-28,WisdomTree Physical Precious Metals ETC GBP,71.33,Commoditities
2017-07-29,WisdomTree Physical Precious Metals ETC GBP,71.33,Commoditities
2017-07-30,WisdomTree Physical Precious Metals ETC GBP,71.33,Commoditities
2017-07-31,WisdomTree Physical Precious Metals ETC GBP,71.295,Commoditities
2017-08-01,WisdomTree Physical Precious Metals ETC GBP,71.245,Commoditities
2017-08-02,WisdomTree Physical Precious Metals ETC GBP,71.17,Commoditities
2017-08-03,WisdomTree Physical Precious Metals ETC GBP,71.45,Commoditities
2017-08-04,WisdomTree Physical Precious Metals ETC GBP,71.24,Commoditities
2017-08-05,WisdomTree Physical Precious Metals ETC GBP,71.24,Commoditities
2017-08-06,WisdomTree Physical Precious Metals ETC GBP,71.24,Commoditities
2017-08-07,WisdomTree Physical Precious Metals ETC GBP,71.395,Commoditities
2017-08-08,WisdomTree Physical Precious Metals ETC GBP,71.87,Commoditities
2017-08-09,WisdomTree Physical Precious Metals ETC GBP,72.645,Commoditities
2017-08-10,WisdomTree Physical Precious Metals ETC GBP,73.555,Commoditities
2017-08-11,WisdomTree Physical Precious Metals ETC GBP,73.45,Commoditities
2017-08-12,WisdomTree Physical Precious Metals ETC GBP,73.45,Commoditities
2017-08-13,WisdomTree Physical Precious Metals ETC GBP,73.45,Commoditities
2017-08-14,WisdomTree Physical Precious Metals ETC GBP,73.3,Commoditities
2017-08-15,WisdomTree Physical Precious Metals ETC GBP,73.085,Commoditities
2017-08-16,WisdomTree Physical Precious Metals ETC GBP,73.645,Commoditities
2017-08-17,WisdomTree Physical Precious Metals ETC GBP,74.3,Commoditities
2017-08-18,WisdomTree Physical Precious Metals ETC GBP,74.635,Commoditities
2017-08-19,WisdomTree Physical Precious Metals ETC GBP,74.635,Commoditities
2017-08-20,WisdomTree Physical Precious Metals ETC GBP,74.635,Commoditities
2017-08-21,WisdomTree Physical Precious Metals ETC GBP,74.495,Commoditities
2017-08-22,WisdomTree Physical Precious Metals ETC GBP,74.69,Commoditities
2017-08-23,WisdomTree Physical Precious Metals ETC GBP,74.945,Commoditities
2017-08-24,WisdomTree Physical Precious Metals ETC GBP,74.9,Commoditities
2017-08-25,WisdomTree Physical Precious Metals ETC GBP,74.65,Commoditities
2017-08-26,WisdomTree Physical Precious Metals ETC GBP,74.65,Commoditities
2017-08-27,WisdomTree Physical Precious Metals ETC GBP,74.65,Commoditities
2017-08-28,WisdomTree Physical Precious Metals ETC GBP,74.65,Commoditities
2017-08-29,WisdomTree Physical Precious Metals ETC GBP,75.89,Commoditities
2017-08-30,WisdomTree Physical Precious Metals ETC GBP,75.34,Commoditities
2017-08-31,WisdomTree Physical Precious Metals ETC GBP,76.03,Commoditities
2017-09-01,WisdomTree Physical Precious Metals ETC GBP,76.12,Commoditities
2017-09-02,WisdomTree Physical Precious Metals ETC GBP,76.12,Commoditities
2017-09-03,WisdomTree Physical Precious Metals ETC GBP,76.12,Commoditities
2017-09-04,WisdomTree Physical Precious Metals ETC GBP,77.115,Commoditities
2017-09-05,WisdomTree Physical Precious Metals ETC GBP,76.81,Commoditities
2017-09-06,WisdomTree Physical Precious Metals ETC GBP,76.1,Commoditities
2017-09-07,WisdomTree Physical Precious Metals ETC GBP,76.385,Commoditities
2017-09-08,WisdomTree Physical Precious Metals ETC GBP,75.56,Commoditities
2017-09-09,WisdomTree Physical Precious Metals ETC GBP,75.56,Commoditities
2017-09-10,WisdomTree Physical Precious Metals ETC GBP,75.56,Commoditities
2017-09-11,WisdomTree Physical Precious Metals ETC GBP,75.09,Commoditities
2017-09-12,WisdomTree Physical Precious Metals ETC GBP,74.3,Commoditities
2017-09-13,WisdomTree Physical Precious Metals ETC GBP,74.29,Commoditities
2017-09-14,WisdomTree Physical Precious Metals ETC GBP,73.245,Commoditities
2017-09-15,WisdomTree Physical Precious Metals ETC GBP,71.875,Commoditities
2017-09-16,WisdomTree Physical Precious Metals ETC GBP,71.875,Commoditities
2017-09-17,WisdomTree Physical Precious Metals ETC GBP,71.875,Commoditities
2017-09-18,WisdomTree Physical Precious Metals ETC GBP,71.595,Commoditities
2017-09-19,WisdomTree Physical Precious Metals ETC GBP,71.275,Commoditities
2017-09-20,WisdomTree Physical Precious Metals ETC GBP,71.155,Commoditities
2017-09-21,WisdomTree Physical Precious Metals ETC GBP,70.405,Commoditities
2017-09-22,WisdomTree Physical Precious Metals ETC GBP,70.58,Commoditities
2017-09-23,WisdomTree Physical Precious Metals ETC GBP,70.58,Commoditities
2017-09-24,WisdomTree Physical Precious Metals ETC GBP,70.58,Commoditities
2017-09-25,WisdomTree Physical Precious Metals ETC GBP,71.035,Commoditities
2017-09-26,WisdomTree Physical Precious Metals ETC GBP,71.155,Commoditities
2017-09-27,WisdomTree Physical Precious Metals ETC GBP,70.77,Commoditities
2017-09-28,WisdomTree Physical Precious Metals ETC GBP,70.63,Commoditities
2017-09-29,WisdomTree Physical Precious Metals ETC GBP,70.93,Commoditities
2017-09-30,WisdomTree Physical Precious Metals ETC GBP,70.93,Commoditities
2017-10-01,WisdomTree Physical Precious Metals ETC GBP,70.93,Commoditities
2017-10-02,WisdomTree Physical Precious Metals ETC GBP,70.91,Commoditities
2017-10-03,WisdomTree Physical Precious Metals ETC GBP,70.915,Commoditities
2017-10-04,WisdomTree Physical Precious Metals ETC GBP,70.925,Commoditities
2017-10-05,WisdomTree Physical Precious Metals ETC GBP,71.98,Commoditities
2017-10-06,WisdomTree Physical Precious Metals ETC GBP,72.17,Commoditities
2017-10-07,WisdomTree Physical Precious Metals ETC GBP,72.17,Commoditities
2017-10-08,WisdomTree Physical Precious Metals ETC GBP,72.17,Commoditities
2017-10-09,WisdomTree Physical Precious Metals ETC GBP,72.245,Commoditities
2017-10-10,WisdomTree Physical Precious Metals ETC GBP,72.46,Commoditities
2017-10-11,WisdomTree Physical Precious Metals ETC GBP,72.715,Commoditities
2017-10-12,WisdomTree Physical Precious Metals ETC GBP,73.47,Commoditities
2017-10-13,WisdomTree Physical Precious Metals ETC GBP,73.295,Commoditities
2017-10-14,WisdomTree Physical Precious Metals ETC GBP,73.295,Commoditities
