Date,Name,Close,High,Low,Open,Volume
05/09/2007,iShares $ TIPS ETF USD Acc GBP,68.18,,,,,
05/10/2007,iShares $ TIPS ETF USD Acc GBP,68.62,,,,,
05/11/2007,iShares $ TIPS ETF USD Acc GBP,68.61,,,,,
05/12/2007,iShares $ TIPS ETF USD Acc GBP,68.61,,,,,
05/13/2007,iShares $ TIPS ETF USD Acc GBP,68.61,,,,,
05/14/2007,iShares $ TIPS ETF USD Acc GBP,68.59,,,,,
05/15/2007,iShares $ TIPS ETF USD Acc GBP,68.08,,,,,
05/16/2007,iShares $ TIPS ETF USD Acc GBP,68.18,,,,,
05/17/2007,iShares $ TIPS ETF USD Acc GBP,68.35,,,,,
05/18/2007,iShares $ TIPS ETF USD Acc GBP,68.28,,,,,
05/19/2007,iShares $ TIPS ETF USD Acc GBP,68.28,,,,,
05/20/2007,iShares $ TIPS ETF USD Acc GBP,68.28,,,,,
05/21/2007,iShares $ TIPS ETF USD Acc GBP,68.34,,,,,
05/22/2007,iShares $ TIPS ETF USD Acc GBP,68.16,,,,,
05/23/2007,iShares $ TIPS ETF USD Acc GBP,67.54,,,,,
05/24/2007,iShares $ TIPS ETF USD Acc GBP,67.75,,,,,
05/25/2007,iShares $ TIPS ETF USD Acc GBP,67.83,,,,,
05/26/2007,iShares $ TIPS ETF USD Acc GBP,67.83,,,,,
05/27/2007,iShares $ TIPS ETF USD Acc GBP,67.83,,,,,
05/28/2007,iShares $ TIPS ETF USD Acc GBP,67.83,,,,,
05/29/2007,iShares $ TIPS ETF USD Acc GBP,67.8,,,,,
05/30/2007,iShares $ TIPS ETF USD Acc GBP,68.1,,,,,
05/31/2007,iShares $ TIPS ETF USD Acc GBP,67.89,,,,,
06/01/2007,iShares $ TIPS ETF USD Acc GBP,67.82,,,,,
06/02/2007,iShares $ TIPS ETF USD Acc GBP,67.82,,,,,
06/03/2007,iShares $ TIPS ETF USD Acc GBP,67.82,,,,,
06/04/2007,iShares $ TIPS ETF USD Acc GBP,67.51,,,,,
06/05/2007,iShares $ TIPS ETF USD Acc GBP,67.17,,,,,
06/06/2007,iShares $ TIPS ETF USD Acc GBP,67.36,,,,,
06/07/2007,iShares $ TIPS ETF USD Acc GBP,67.36,,,,,
06/08/2007,iShares $ TIPS ETF USD Acc GBP,64.69,,,,,
06/09/2007,iShares $ TIPS ETF USD Acc GBP,64.69,,,,,
06/10/2007,iShares $ TIPS ETF USD Acc GBP,64.69,,,,,
06/11/2007,iShares $ TIPS ETF USD Acc GBP,67.53,,,,,
06/12/2007,iShares $ TIPS ETF USD Acc GBP,67.07,,,,,
06/13/2007,iShares $ TIPS ETF USD Acc GBP,67.17,,,,,
06/14/2007,iShares $ TIPS ETF USD Acc GBP,67.41,,,,,
06/15/2007,iShares $ TIPS ETF USD Acc GBP,67.22,,,,,
06/16/2007,iShares $ TIPS ETF USD Acc GBP,67.22,,,,,
06/17/2007,iShares $ TIPS ETF USD Acc GBP,67.22,,,,,
06/18/2007,iShares $ TIPS ETF USD Acc GBP,67.03,,,,,
06/19/2007,iShares $ TIPS ETF USD Acc GBP,67.05,,,,,
06/20/2007,iShares $ TIPS ETF USD Acc GBP,66.85,,,,,
06/21/2007,iShares $ TIPS ETF USD Acc GBP,66.83,,,,,
06/22/2007,iShares $ TIPS ETF USD Acc GBP,66.77,,,,,
06/23/2007,iShares $ TIPS ETF USD Acc GBP,66.77,,,,,
06/24/2007,iShares $ TIPS ETF USD Acc GBP,66.77,,,,,
06/25/2007,iShares $ TIPS ETF USD Acc GBP,66.98,,,,,
06/26/2007,iShares $ TIPS ETF USD Acc GBP,66.83,,,,,
06/27/2007,iShares $ TIPS ETF USD Acc GBP,67.1,,,,,
06/28/2007,iShares $ TIPS ETF USD Acc GBP,66.84,,,,,
06/29/2007,iShares $ TIPS ETF USD Acc GBP,66.79,,,,,
06/30/2007,iShares $ TIPS ETF USD Acc GBP,66.79,,,,,
07/01/2007,iShares $ TIPS ETF USD Acc GBP,66.79,,,,,
07/02/2007,iShares $ TIPS ETF USD Acc GBP,66.72,,,,,
07/03/2007,iShares $ TIPS ETF USD Acc GBP,66.61,,,,,
07/04/2007,iShares $ TIPS ETF USD Acc GBP,66.58,,,,,
07/05/2007,iShares $ TIPS ETF USD Acc GBP,66.45,,,,,
07/06/2007,iShares $ TIPS ETF USD Acc GBP,66.25,,,,,
07/07/2007,iShares $ TIPS ETF USD Acc GBP,66.25,,,,,
07/08/2007,iShares $ TIPS ETF USD Acc GBP,66.25,,,,,
07/09/2007,iShares $ TIPS ETF USD Acc GBP,66.32,,,,,
07/10/2007,iShares $ TIPS ETF USD Acc GBP,66.38,,,,,
07/11/2007,iShares $ TIPS ETF USD Acc GBP,66,,,,,
07/12/2007,iShares $ TIPS ETF USD Acc GBP,66.03,,,,,
07/13/2007,iShares $ TIPS ETF USD Acc GBP,65.76,,,,,
07/14/2007,iShares $ TIPS ETF USD Acc GBP,65.76,,,,,
07/15/2007,iShares $ TIPS ETF USD Acc GBP,65.76,,,,,
07/16/2007,iShares $ TIPS ETF USD Acc GBP,65.79,,,,,
07/17/2007,iShares $ TIPS ETF USD Acc GBP,65.42,,,,,
07/18/2007,iShares $ TIPS ETF USD Acc GBP,65.66,,,,,
07/19/2007,iShares $ TIPS ETF USD Acc GBP,65.76,,,,,
07/20/2007,iShares $ TIPS ETF USD Acc GBP,65.81,,,,,
07/21/2007,iShares $ TIPS ETF USD Acc GBP,65.81,,,,,
07/22/2007,iShares $ TIPS ETF USD Acc GBP,65.81,,,,,
07/23/2007,iShares $ TIPS ETF USD Acc GBP,65.56,,,,,
07/24/2007,iShares $ TIPS ETF USD Acc GBP,65.56,,,,,
07/25/2007,iShares $ TIPS ETF USD Acc GBP,66.26,,,,,
07/26/2007,iShares $ TIPS ETF USD Acc GBP,66.97,,,,,
07/27/2007,iShares $ TIPS ETF USD Acc GBP,67.45,,,,,
07/28/2007,iShares $ TIPS ETF USD Acc GBP,67.45,,,,,
07/29/2007,iShares $ TIPS ETF USD Acc GBP,67.45,,,,,
07/30/2007,iShares $ TIPS ETF USD Acc GBP,67.66,,,,,
07/31/2007,iShares $ TIPS ETF USD Acc GBP,67.35,,,,,
08/01/2007,iShares $ TIPS ETF USD Acc GBP,67.7,,,,,
08/02/2007,iShares $ TIPS ETF USD Acc GBP,67.21,,,,,
08/03/2007,iShares $ TIPS ETF USD Acc GBP,67.19,,,,,
08/04/2007,iShares $ TIPS ETF USD Acc GBP,67.19,,,,,
08/05/2007,iShares $ TIPS ETF USD Acc GBP,67.19,,,,,
08/06/2007,iShares $ TIPS ETF USD Acc GBP,67.53,,,,,
08/07/2007,iShares $ TIPS ETF USD Acc GBP,67.73,,,,,
08/08/2007,iShares $ TIPS ETF USD Acc GBP,66.77,,,,,
08/09/2007,iShares $ TIPS ETF USD Acc GBP,67.16,,,,,
08/10/2007,iShares $ TIPS ETF USD Acc GBP,67.58,,,,,
08/11/2007,iShares $ TIPS ETF USD Acc GBP,67.58,,,,,
08/12/2007,iShares $ TIPS ETF USD Acc GBP,67.58,,,,,
08/13/2007,iShares $ TIPS ETF USD Acc GBP,67.67,,,,,
08/14/2007,iShares $ TIPS ETF USD Acc GBP,68.32,,,,,
08/15/2007,iShares $ TIPS ETF USD Acc GBP,68.47,,,,,
08/16/2007,iShares $ TIPS ETF USD Acc GBP,69.21,,,,,
08/17/2007,iShares $ TIPS ETF USD Acc GBP,69.26,,,,,
08/18/2007,iShares $ TIPS ETF USD Acc GBP,69.26,,,,,
08/19/2007,iShares $ TIPS ETF USD Acc GBP,69.26,,,,,
08/20/2007,iShares $ TIPS ETF USD Acc GBP,69.17,,,,,
08/21/2007,iShares $ TIPS ETF USD Acc GBP,69.58,,,,,
08/22/2007,iShares $ TIPS ETF USD Acc GBP,69.06,,,,,
08/23/2007,iShares $ TIPS ETF USD Acc GBP,68.62,,,,,
08/24/2007,iShares $ TIPS ETF USD Acc GBP,68.59,,,,,
08/25/2007,iShares $ TIPS ETF USD Acc GBP,68.59,,,,,
08/26/2007,iShares $ TIPS ETF USD Acc GBP,68.59,,,,,
08/27/2007,iShares $ TIPS ETF USD Acc GBP,68.59,,,,,
08/28/2007,iShares $ TIPS ETF USD Acc GBP,68.88,,,,,
08/29/2007,iShares $ TIPS ETF USD Acc GBP,68.7,,,,,
08/30/2007,iShares $ TIPS ETF USD Acc GBP,68.77,,,,,
08/31/2007,iShares $ TIPS ETF USD Acc GBP,68.75,,,,,
09/01/2007,iShares $ TIPS ETF USD Acc GBP,68.75,,,,,
09/02/2007,iShares $ TIPS ETF USD Acc GBP,68.75,,,,,
09/03/2007,iShares $ TIPS ETF USD Acc GBP,68.67,,,,,
09/04/2007,iShares $ TIPS ETF USD Acc GBP,68.75,,,,,
09/05/2007,iShares $ TIPS ETF USD Acc GBP,68.89,,,,,
09/06/2007,iShares $ TIPS ETF USD Acc GBP,68.67,,,,,
09/07/2007,iShares $ TIPS ETF USD Acc GBP,69.28,,,,,
09/08/2007,iShares $ TIPS ETF USD Acc GBP,69.28,,,,,
09/09/2007,iShares $ TIPS ETF USD Acc GBP,69.28,,,,,
09/10/2007,iShares $ TIPS ETF USD Acc GBP,69.66,,,,,
09/11/2007,iShares $ TIPS ETF USD Acc GBP,69.49,,,,,
09/12/2007,iShares $ TIPS ETF USD Acc GBP,69.35,,,,,
09/13/2007,iShares $ TIPS ETF USD Acc GBP,69.2,,,,,
09/14/2007,iShares $ TIPS ETF USD Acc GBP,69.91,,,,,
09/15/2007,iShares $ TIPS ETF USD Acc GBP,69.91,,,,,
09/16/2007,iShares $ TIPS ETF USD Acc GBP,69.91,,,,,
09/17/2007,iShares $ TIPS ETF USD Acc GBP,70.41,,,,,
09/18/2007,iShares $ TIPS ETF USD Acc GBP,70.38,,,,,
09/19/2007,iShares $ TIPS ETF USD Acc GBP,70.21,,,,,
09/20/2007,iShares $ TIPS ETF USD Acc GBP,69.6,,,,,
09/21/2007,iShares $ TIPS ETF USD Acc GBP,69.02,,,,,
09/22/2007,iShares $ TIPS ETF USD Acc GBP,69.02,,,,,
09/23/2007,iShares $ TIPS ETF USD Acc GBP,69.02,,,,,
09/24/2007,iShares $ TIPS ETF USD Acc GBP,68.91,,,,,
09/25/2007,iShares $ TIPS ETF USD Acc GBP,69.1,,,,,
09/26/2007,iShares $ TIPS ETF USD Acc GBP,68.94,,,,,
09/27/2007,iShares $ TIPS ETF USD Acc GBP,68.98,,,,,
09/28/2007,iShares $ TIPS ETF USD Acc GBP,68.81,,,,,
09/29/2007,iShares $ TIPS ETF USD Acc GBP,68.81,,,,,
09/30/2007,iShares $ TIPS ETF USD Acc GBP,68.81,,,,,
10/01/2007,iShares $ TIPS ETF USD Acc GBP,68.58,,,,,
10/02/2007,iShares $ TIPS ETF USD Acc GBP,68.88,,,,,
10/03/2007,iShares $ TIPS ETF USD Acc GBP,68.77,,,,,
10/04/2007,iShares $ TIPS ETF USD Acc GBP,68.68,,,,,
10/05/2007,iShares $ TIPS ETF USD Acc GBP,68.2,,,,,
10/06/2007,iShares $ TIPS ETF USD Acc GBP,68.2,,,,,
10/07/2007,iShares $ TIPS ETF USD Acc GBP,68.2,,,,,
10/08/2007,iShares $ TIPS ETF USD Acc GBP,68.42,,,,,
10/09/2007,iShares $ TIPS ETF USD Acc GBP,68.58,,,,,
10/10/2007,iShares $ TIPS ETF USD Acc GBP,68.18,,,,,
10/11/2007,iShares $ TIPS ETF USD Acc GBP,68.28,,,,,
10/12/2007,iShares $ TIPS ETF USD Acc GBP,68.47,,,,,
10/13/2007,iShares $ TIPS ETF USD Acc GBP,68.47,,,,,
10/14/2007,iShares $ TIPS ETF USD Acc GBP,68.47,,,,,
10/15/2007,iShares $ TIPS ETF USD Acc GBP,68.11,,,,,
10/16/2007,iShares $ TIPS ETF USD Acc GBP,68.52,,,,,
10/17/2007,iShares $ TIPS ETF USD Acc GBP,68.8,,,,,
10/18/2007,iShares $ TIPS ETF USD Acc GBP,68.76,,,,,
10/19/2007,iShares $ TIPS ETF USD Acc GBP,69.31,,,,,
10/20/2007,iShares $ TIPS ETF USD Acc GBP,69.31,,,,,
10/21/2007,iShares $ TIPS ETF USD Acc GBP,69.31,,,,,
10/22/2007,iShares $ TIPS ETF USD Acc GBP,69.31,,,,,
10/23/2007,iShares $ TIPS ETF USD Acc GBP,69.03,,,,,
10/24/2007,iShares $ TIPS ETF USD Acc GBP,69.03,,,,,
10/25/2007,iShares $ TIPS ETF USD Acc GBP,69.58,,,,,
10/26/2007,iShares $ TIPS ETF USD Acc GBP,69.62,,,,,
10/27/2007,iShares $ TIPS ETF USD Acc GBP,69.62,,,,,
10/28/2007,iShares $ TIPS ETF USD Acc GBP,69.62,,,,,
10/29/2007,iShares $ TIPS ETF USD Acc GBP,69.19,,,,,
10/30/2007,iShares $ TIPS ETF USD Acc GBP,68.78,,,,,
10/31/2007,iShares $ TIPS ETF USD Acc GBP,68.6,,,,,
11/01/2007,iShares $ TIPS ETF USD Acc GBP,68.58,,,,,
11/02/2007,iShares $ TIPS ETF USD Acc GBP,69.1,,,,,
11/03/2007,iShares $ TIPS ETF USD Acc GBP,69.1,,,,,
11/04/2007,iShares $ TIPS ETF USD Acc GBP,69.1,,,,,
11/05/2007,iShares $ TIPS ETF USD Acc GBP,69.3,,,,,
11/06/2007,iShares $ TIPS ETF USD Acc GBP,69.32,,,,,
11/07/2007,iShares $ TIPS ETF USD Acc GBP,68.59,,,,,
11/08/2007,iShares $ TIPS ETF USD Acc GBP,68.55,,,,,
11/09/2007,iShares $ TIPS ETF USD Acc GBP,69.53,,,,,
11/10/2007,iShares $ TIPS ETF USD Acc GBP,69.53,,,,,
11/11/2007,iShares $ TIPS ETF USD Acc GBP,69.53,,,,,
11/12/2007,iShares $ TIPS ETF USD Acc GBP,70.65,,,,,
11/13/2007,iShares $ TIPS ETF USD Acc GBP,70.06,,,,,
11/14/2007,iShares $ TIPS ETF USD Acc GBP,70.36,,,,,
11/15/2007,iShares $ TIPS ETF USD Acc GBP,70.92,,,,,
11/16/2007,iShares $ TIPS ETF USD Acc GBP,71.24,,,,,
11/17/2007,iShares $ TIPS ETF USD Acc GBP,71.24,,,,,
11/18/2007,iShares $ TIPS ETF USD Acc GBP,71.24,,,,,
11/19/2007,iShares $ TIPS ETF USD Acc GBP,71.34,,,,,
11/20/2007,iShares $ TIPS ETF USD Acc GBP,70.98,,,,,
11/21/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/22/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/23/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/24/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/25/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/26/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/27/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/28/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/29/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
11/30/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
12/01/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
12/02/2007,iShares $ TIPS ETF USD Acc GBP,71.78,,,,,
12/03/2007,iShares $ TIPS ETF USD Acc GBP,71.75,,,,,
12/04/2007,iShares $ TIPS ETF USD Acc GBP,71.75,,,,,
12/05/2007,iShares $ TIPS ETF USD Acc GBP,72.42,,,,,
12/06/2007,iShares $ TIPS ETF USD Acc GBP,72.21,,,,,
12/07/2007,iShares $ TIPS ETF USD Acc GBP,71.52,,,,,
12/08/2007,iShares $ TIPS ETF USD Acc GBP,71.52,,,,,
12/09/2007,iShares $ TIPS ETF USD Acc GBP,71.52,,,,,
12/10/2007,iShares $ TIPS ETF USD Acc GBP,70.81,,,,,
12/11/2007,iShares $ TIPS ETF USD Acc GBP,71.32,,,,,
12/12/2007,iShares $ TIPS ETF USD Acc GBP,70.85,,,,,
12/13/2007,iShares $ TIPS ETF USD Acc GBP,71.49,,,,,
12/14/2007,iShares $ TIPS ETF USD Acc GBP,71.72,,,,,
12/15/2007,iShares $ TIPS ETF USD Acc GBP,71.72,,,,,
12/16/2007,iShares $ TIPS ETF USD Acc GBP,71.72,,,,,
12/17/2007,iShares $ TIPS ETF USD Acc GBP,72.1,,,,,
12/18/2007,iShares $ TIPS ETF USD Acc GBP,72.57,,,,,
12/19/2007,iShares $ TIPS ETF USD Acc GBP,73.39,,,,,
12/20/2007,iShares $ TIPS ETF USD Acc GBP,74.34,,,,,
12/21/2007,iShares $ TIPS ETF USD Acc GBP,73.72,,,,,
12/22/2007,iShares $ TIPS ETF USD Acc GBP,73.72,,,,,
12/23/2007,iShares $ TIPS ETF USD Acc GBP,73.72,,,,,
12/24/2007,iShares $ TIPS ETF USD Acc GBP,73.72,,,,,
12/25/2007,iShares $ TIPS ETF USD Acc GBP,73.72,,,,,
12/26/2007,iShares $ TIPS ETF USD Acc GBP,73.72,,,,,
12/27/2007,iShares $ TIPS ETF USD Acc GBP,73.09,,,,,
12/28/2007,iShares $ TIPS ETF USD Acc GBP,73.42,,,,,
12/29/2007,iShares $ TIPS ETF USD Acc GBP,73.42,,,,,
12/30/2007,iShares $ TIPS ETF USD Acc GBP,73.42,,,,,
12/31/2007,iShares $ TIPS ETF USD Acc GBP,72.8,,,,,
01/01/2008,iShares $ TIPS ETF USD Acc GBP,72.8,,,,,
01/02/2008,iShares $ TIPS ETF USD Acc GBP,74.99,,,,,
01/03/2008,iShares $ TIPS ETF USD Acc GBP,75.36,,,,,
01/04/2008,iShares $ TIPS ETF USD Acc GBP,75.57,,,,,
01/05/2008,iShares $ TIPS ETF USD Acc GBP,75.57,,,,,
01/06/2008,iShares $ TIPS ETF USD Acc GBP,75.57,,,,,
01/07/2008,iShares $ TIPS ETF USD Acc GBP,75.64,,,,,
01/08/2008,iShares $ TIPS ETF USD Acc GBP,75.55,,,,,
01/09/2008,iShares $ TIPS ETF USD Acc GBP,76.47,,,,,
01/10/2008,iShares $ TIPS ETF USD Acc GBP,76.14,,,,,
01/11/2008,iShares $ TIPS ETF USD Acc GBP,76.03,,,,,
01/12/2008,iShares $ TIPS ETF USD Acc GBP,76.03,,,,,
01/13/2008,iShares $ TIPS ETF USD Acc GBP,76.03,,,,,
01/14/2008,iShares $ TIPS ETF USD Acc GBP,76.69,,,,,
01/15/2008,iShares $ TIPS ETF USD Acc GBP,76.74,,,,,
01/16/2008,iShares $ TIPS ETF USD Acc GBP,76.87,,,,,
01/17/2008,iShares $ TIPS ETF USD Acc GBP,76.42,,,,,
01/18/2008,iShares $ TIPS ETF USD Acc GBP,77.6,,,,,
01/19/2008,iShares $ TIPS ETF USD Acc GBP,77.6,,,,,
01/20/2008,iShares $ TIPS ETF USD Acc GBP,77.6,,,,,
01/21/2008,iShares $ TIPS ETF USD Acc GBP,78.17,,,,,
01/22/2008,iShares $ TIPS ETF USD Acc GBP,77.69,,,,,
01/23/2008,iShares $ TIPS ETF USD Acc GBP,79.08,,,,,
01/24/2008,iShares $ TIPS ETF USD Acc GBP,76.78,,,,,
01/25/2008,iShares $ TIPS ETF USD Acc GBP,76.61,,,,,
01/26/2008,iShares $ TIPS ETF USD Acc GBP,76.61,,,,,
01/27/2008,iShares $ TIPS ETF USD Acc GBP,76.61,,,,,
01/28/2008,iShares $ TIPS ETF USD Acc GBP,76.54,,,,,
01/29/2008,iShares $ TIPS ETF USD Acc GBP,76.46,,,,,
01/30/2008,iShares $ TIPS ETF USD Acc GBP,76.43,,,,,
01/31/2008,iShares $ TIPS ETF USD Acc GBP,76.91,,,,,
02/01/2008,iShares $ TIPS ETF USD Acc GBP,78,,,,,
02/02/2008,iShares $ TIPS ETF USD Acc GBP,78,,,,,
02/03/2008,iShares $ TIPS ETF USD Acc GBP,78,,,,,
02/04/2008,iShares $ TIPS ETF USD Acc GBP,76.98,,,,,
02/05/2008,iShares $ TIPS ETF USD Acc GBP,77.96,,,,,
02/06/2008,iShares $ TIPS ETF USD Acc GBP,77.8,,,,,
02/07/2008,iShares $ TIPS ETF USD Acc GBP,78.57,,,,,
02/08/2008,iShares $ TIPS ETF USD Acc GBP,77.93,,,,,
02/09/2008,iShares $ TIPS ETF USD Acc GBP,77.93,,,,,
02/10/2008,iShares $ TIPS ETF USD Acc GBP,77.93,,,,,
02/11/2008,iShares $ TIPS ETF USD Acc GBP,78.58,,,,,
02/12/2008,iShares $ TIPS ETF USD Acc GBP,77.51,,,,,
02/13/2008,iShares $ TIPS ETF USD Acc GBP,77.67,,,,,
02/14/2008,iShares $ TIPS ETF USD Acc GBP,76.51,,,,,
02/15/2008,iShares $ TIPS ETF USD Acc GBP,76.95,,,,,
02/16/2008,iShares $ TIPS ETF USD Acc GBP,76.95,,,,,
02/17/2008,iShares $ TIPS ETF USD Acc GBP,76.95,,,,,
02/18/2008,iShares $ TIPS ETF USD Acc GBP,77.01,,,,,
02/19/2008,iShares $ TIPS ETF USD Acc GBP,77.42,,,,,
02/20/2008,iShares $ TIPS ETF USD Acc GBP,77.74,,,,,
02/21/2008,iShares $ TIPS ETF USD Acc GBP,77.33,,,,,
02/22/2008,iShares $ TIPS ETF USD Acc GBP,77.12,,,,,
02/23/2008,iShares $ TIPS ETF USD Acc GBP,77.12,,,,,
02/24/2008,iShares $ TIPS ETF USD Acc GBP,77.12,,,,,
02/25/2008,iShares $ TIPS ETF USD Acc GBP,76.78,,,,,
02/26/2008,iShares $ TIPS ETF USD Acc GBP,76.73,,,,,
02/27/2008,iShares $ TIPS ETF USD Acc GBP,75.93,,,,,
02/28/2008,iShares $ TIPS ETF USD Acc GBP,77.35,,,,,
02/29/2008,iShares $ TIPS ETF USD Acc GBP,77.84,,,,,
03/01/2008,iShares $ TIPS ETF USD Acc GBP,77.84,,,,,
03/02/2008,iShares $ TIPS ETF USD Acc GBP,77.84,,,,,
03/03/2008,iShares $ TIPS ETF USD Acc GBP,78.31,,,,,
03/04/2008,iShares $ TIPS ETF USD Acc GBP,78.59,,,,,
03/05/2008,iShares $ TIPS ETF USD Acc GBP,77.62,,,,,
03/06/2008,iShares $ TIPS ETF USD Acc GBP,77.58,,,,,
03/07/2008,iShares $ TIPS ETF USD Acc GBP,77.55,,,,,
03/08/2008,iShares $ TIPS ETF USD Acc GBP,77.55,,,,,
03/09/2008,iShares $ TIPS ETF USD Acc GBP,77.55,,,,,
03/10/2008,iShares $ TIPS ETF USD Acc GBP,78.27,,,,,
03/11/2008,iShares $ TIPS ETF USD Acc GBP,77.84,,,,,
03/12/2008,iShares $ TIPS ETF USD Acc GBP,77.46,,,,,
03/13/2008,iShares $ TIPS ETF USD Acc GBP,77.33,,,,,
03/14/2008,iShares $ TIPS ETF USD Acc GBP,77.27,,,,,
03/15/2008,iShares $ TIPS ETF USD Acc GBP,77.27,,,,,
03/16/2008,iShares $ TIPS ETF USD Acc GBP,77.27,,,,,
03/17/2008,iShares $ TIPS ETF USD Acc GBP,77.89,,,,,
03/18/2008,iShares $ TIPS ETF USD Acc GBP,76.76,,,,,
03/19/2008,iShares $ TIPS ETF USD Acc GBP,77.89,,,,,
03/20/2008,iShares $ TIPS ETF USD Acc GBP,78.5,,,,,
03/21/2008,iShares $ TIPS ETF USD Acc GBP,78.5,,,,,
03/22/2008,iShares $ TIPS ETF USD Acc GBP,78.5,,,,,
03/23/2008,iShares $ TIPS ETF USD Acc GBP,78.5,,,,,
03/24/2008,iShares $ TIPS ETF USD Acc GBP,78.5,,,,,
03/25/2008,iShares $ TIPS ETF USD Acc GBP,76.4,,,,,
03/26/2008,iShares $ TIPS ETF USD Acc GBP,76.3,,,,,
03/27/2008,iShares $ TIPS ETF USD Acc GBP,76.3,,,,,
03/28/2008,iShares $ TIPS ETF USD Acc GBP,77.25,,,,,
03/29/2008,iShares $ TIPS ETF USD Acc GBP,77.25,,,,,
03/30/2008,iShares $ TIPS ETF USD Acc GBP,77.25,,,,,
03/31/2008,iShares $ TIPS ETF USD Acc GBP,78.03,,,,,
04/01/2008,iShares $ TIPS ETF USD Acc GBP,77.28,,,,,
04/02/2008,iShares $ TIPS ETF USD Acc GBP,77.48,,,,,
04/03/2008,iShares $ TIPS ETF USD Acc GBP,76.92,,,,,
04/04/2008,iShares $ TIPS ETF USD Acc GBP,77.22,,,,,
04/05/2008,iShares $ TIPS ETF USD Acc GBP,77.22,,,,,
04/06/2008,iShares $ TIPS ETF USD Acc GBP,77.22,,,,,
04/07/2008,iShares $ TIPS ETF USD Acc GBP,77.2,,,,,
04/08/2008,iShares $ TIPS ETF USD Acc GBP,78.26,,,,,
04/09/2008,iShares $ TIPS ETF USD Acc GBP,78.09,,,,,
04/10/2008,iShares $ TIPS ETF USD Acc GBP,77.92,,,,,
04/11/2008,iShares $ TIPS ETF USD Acc GBP,78.64,,,,,
04/12/2008,iShares $ TIPS ETF USD Acc GBP,78.64,,,,,
04/13/2008,iShares $ TIPS ETF USD Acc GBP,78.64,,,,,
04/14/2008,iShares $ TIPS ETF USD Acc GBP,78.19,,,,,
04/15/2008,iShares $ TIPS ETF USD Acc GBP,78.65,,,,,
04/16/2008,iShares $ TIPS ETF USD Acc GBP,77.79,,,,,
04/17/2008,iShares $ TIPS ETF USD Acc GBP,76.77,,,,,
04/18/2008,iShares $ TIPS ETF USD Acc GBP,75.94,,,,,
04/19/2008,iShares $ TIPS ETF USD Acc GBP,75.94,,,,,
04/20/2008,iShares $ TIPS ETF USD Acc GBP,75.94,,,,,
04/21/2008,iShares $ TIPS ETF USD Acc GBP,76.96,,,,,
04/22/2008,iShares $ TIPS ETF USD Acc GBP,76.44,,,,,
04/23/2008,iShares $ TIPS ETF USD Acc GBP,76.91,,,,,
04/24/2008,iShares $ TIPS ETF USD Acc GBP,76.69,,,,,
04/25/2008,iShares $ TIPS ETF USD Acc GBP,76.07,,,,,
04/26/2008,iShares $ TIPS ETF USD Acc GBP,76.07,,,,,
04/27/2008,iShares $ TIPS ETF USD Acc GBP,76.07,,,,,
04/28/2008,iShares $ TIPS ETF USD Acc GBP,75.66,,,,,
04/29/2008,iShares $ TIPS ETF USD Acc GBP,76.67,,,,,
04/30/2008,iShares $ TIPS ETF USD Acc GBP,76.05,,,,,
05/01/2008,iShares $ TIPS ETF USD Acc GBP,77.03,,,,,
05/02/2008,iShares $ TIPS ETF USD Acc GBP,76.47,,,,,
05/03/2008,iShares $ TIPS ETF USD Acc GBP,76.47,,,,,
05/04/2008,iShares $ TIPS ETF USD Acc GBP,76.47,,,,,
05/05/2008,iShares $ TIPS ETF USD Acc GBP,76.47,,,,,
05/06/2008,iShares $ TIPS ETF USD Acc GBP,76.88,,,,,
05/07/2008,iShares $ TIPS ETF USD Acc GBP,77.39,,,,,
05/08/2008,iShares $ TIPS ETF USD Acc GBP,77.88,,,,,
05/09/2008,iShares $ TIPS ETF USD Acc GBP,78.78,,,,,
05/10/2008,iShares $ TIPS ETF USD Acc GBP,78.78,,,,,
05/11/2008,iShares $ TIPS ETF USD Acc GBP,78.78,,,,,
05/12/2008,iShares $ TIPS ETF USD Acc GBP,78.33,,,,,
05/13/2008,iShares $ TIPS ETF USD Acc GBP,78.33,,,,,
05/14/2008,iShares $ TIPS ETF USD Acc GBP,78.34,,,,,
05/15/2008,iShares $ TIPS ETF USD Acc GBP,78.44,,,,,
05/16/2008,iShares $ TIPS ETF USD Acc GBP,78.64,,,,,
05/17/2008,iShares $ TIPS ETF USD Acc GBP,78.64,,,,,
05/18/2008,iShares $ TIPS ETF USD Acc GBP,78.64,,,,,
05/19/2008,iShares $ TIPS ETF USD Acc GBP,78.66,,,,,
05/20/2008,iShares $ TIPS ETF USD Acc GBP,78.45,,,,,
